match_id,utc_date,matchday,attendance,team,formation,home_or_away,winner,full_time_home,full_time_away,ball_possession,corner_kicks,fouls,free_kicks,goal_kicks,offsides,red_cards,yellow_cards,yellow_red_cards,saves,shots,shots_on_goal,shots_off_goal,throw_ins,goals_scored,goals_suffered
503759,2025-04-19T14:30:00Z,30,2998,Gil Vicente FC,4-2-3-1,away,AWAY_TEAM,0,3,42.0,0.0,11.0,9.0,9.0,0.0,0,3,0,7.0,9.0,5.0,2.0,24.0,3,0
503762,2025-04-19T14:30:00Z,30,2057,AVS,3-4-2-1,home,DRAW,1,1,35.0,3.0,11.0,11.0,8.0,0.0,0,7,0,2.0,6.0,3.0,2.0,19.0,1,1
503762,2025-04-19T14:30:00Z,30,2057,Casa Pia AC,3-4-2-1,away,DRAW,1,1,65.0,4.0,7.0,11.0,4.0,4.0,0,2,0,2.0,5.0,3.0,1.0,32.0,1,1
503758,2025-04-19T17:00:00Z,30,3656,GD Estoril Praia,3-4-3,home,AWAY_TEAM,0,2,42.0,1.0,10.0,16.0,4.0,1.0,0,1,0,1.0,5.0,3.0,1.0,29.0,0,2
503758,2025-04-19T17:00:00Z,30,3656,Sporting Clube de Braga,4-2-3-1,away,AWAY_TEAM,0,2,58.0,2.0,15.0,11.0,4.0,1.0,0,0,0,3.0,5.0,3.0,1.0,26.0,2,0
503763,2025-04-19T17:00:00Z,30,1227,FC Arouca,4-4-2,home,HOME_TEAM,1,0,57.0,4.0,17.0,19.0,8.0,2.0,0,4,0,4.0,16.0,5.0,5.0,26.0,1,0
503763,2025-04-19T17:00:00Z,30,1227,CF Estrela da Amadora,3-4-3,away,HOME_TEAM,1,0,43.0,4.0,14.0,19.0,8.0,5.0,0,4,0,4.0,8.0,4.0,4.0,20.0,0,1
503757,2025-04-19T19:30:00Z,30,23341,Vitória SC,4-2-3-1,home,AWAY_TEAM,0,3,56.0,7.0,10.0,16.0,1.0,3.0,0,2,0,2.0,16.0,7.0,6.0,19.0,0,3
503757,2025-04-19T19:30:00Z,30,23341,Sport Lisboa e Benfica,4-2-3-1,away,AWAY_TEAM,0,3,44.0,3.0,12.0,13.0,12.0,4.0,0,4,0,7.0,6.0,5.0,0.0,16.0,3,0
503750,2025-04-25T19:30:00Z,31,4665,FC Famalicão,4-2-3-1,home,DRAW,1,1,46.0,6.0,15.0,19.0,9.0,0.0,0,1,0,2.0,9.0,4.0,4.0,21.0,1,1
503750,2025-04-25T19:30:00Z,31,4665,Sporting Clube de Braga,4-2-3-1,away,DRAW,1,1,54.0,9.0,15.0,15.0,8.0,4.0,0,4,0,3.0,10.0,1.0,4.0,17.0,1,1
503748,2025-04-26T14:30:00Z,31,1534,CD Santa Clara,3-4-3,home,HOME_TEAM,2,0,44.0,3.0,14.0,15.0,11.0,3.0,0,4,0,6.0,8.0,3.0,2.0,27.0,2,0
503748,2025-04-26T14:30:00Z,31,1534,FC Arouca,4-2-3-1,away,HOME_TEAM,2,0,56.0,5.0,14.0,17.0,7.0,1.0,0,5,0,2.0,15.0,5.0,7.0,16.0,0,2
503749,2025-04-26T17:00:00Z,31,5611,Gil Vicente FC,4-2-3-1,home,HOME_TEAM,1,0,54.0,4.0,15.0,13.0,7.0,0.0,0,1,0,2.0,10.0,2.0,6.0,23.0,1,0
503749,2025-04-26T17:00:00Z,31,5611,SC Farense,4-4-2,away,HOME_TEAM,1,0,46.0,1.0,13.0,15.0,10.0,0.0,0,2,0,2.0,6.0,2.0,4.0,28.0,0,1
503754,2025-04-26T19:30:00Z,31,4273,CF Estrela da Amadora,4-3-3,home,HOME_TEAM,2,0,41.0,5.0,19.0,13.0,5.0,1.0,0,5,0,4.0,11.0,4.0,3.0,11.0,2,0
503754,2025-04-26T19:30:00Z,31,4273,FC Porto,3-4-2-1,away,HOME_TEAM,2,0,59.0,11.0,12.0,20.0,7.0,1.0,0,3,0,3.0,8.0,4.0,1.0,24.0,0,2
503753,2025-04-27T14:30:00Z,31,1214,Moreirense FC,4-2-3-1,home,DRAW,1,1,55.0,2.0,10.0,16.0,8.0,0.0,0,1,0,2.0,8.0,2.0,4.0,22.0,1,1
503753,2025-04-27T14:30:00Z,31,1214,CD Nacional,4-2-3-1,away,DRAW,1,1,45.0,5.0,13.0,10.0,7.0,3.0,0,0,0,1.0,15.0,3.0,8.0,22.0,1,1
503747,2025-04-27T17:00:00Z,31,58102,Sport Lisboa e Benfica,3-4-2-1,home,HOME_TEAM,6,0,56.0,10.0,11.0,12.0,5.0,6.0,0,1,0,3.0,17.0,9.0,5.0,16.0,6,0
503747,2025-04-27T17:00:00Z,31,58102,AVS,3-4-3,away,HOME_TEAM,6,0,44.0,4.0,11.0,17.0,11.0,1.0,0,3,0,3.0,8.0,3.0,4.0,14.0,0,6
503751,2025-04-27T17:00:00Z,31,17304,Vitória SC,4-2-3-1,home,HOME_TEAM,3,0,55.0,9.0,16.0,9.0,7.0,3.0,0,1,0,4.0,19.0,7.0,9.0,17.0,3,0
503751,2025-04-27T17:00:00Z,31,17304,Rio Ave FC,4-2-3-1,away,HOME_TEAM,3,0,45.0,1.0,7.0,19.0,12.0,2.0,0,2,0,5.0,9.0,4.0,4.0,18.0,0,3
503752,2025-04-27T19:30:00Z,31,18322,Boavista FC,5-4-1,home,AWAY_TEAM,0,5,39.0,3.0,15.0,17.0,8.0,2.0,0,3,0,7.0,4.0,0.0,3.0,17.0,0,5
503752,2025-04-27T19:30:00Z,31,18322,Sporting Clube de Portugal,3-4-2-1,away,AWAY_TEAM,0,5,61.0,5.0,13.0,17.0,5.0,4.0,0,4,0,0.0,23.0,12.0,5.0,16.0,5,0
503755,2025-04-29T19:30:00Z,31,1032,Casa Pia AC,3-4-2-1,home,AWAY_TEAM,1,3,45.0,4.0,13.0,18.0,5.0,3.0,1,2,0,1.0,8.0,4.0,2.0,23.0,1,3
503755,2025-04-29T19:30:00Z,31,1032,GD Estoril Praia,3-4-2-1,away,AWAY_TEAM,1,3,55.0,4.0,13.0,16.0,9.0,5.0,1,1,0,3.0,11.0,4.0,4.0,12.0,3,1
503743,2025-05-02T19:15:00Z,32,27374,FC Porto,3-4-2-1,home,HOME_TEAM,3,1,71.0,9.0,15.0,14.0,0.0,1.0,0,3,0,2.0,13.0,3.0,5.0,17.0,3,1
503743,2025-05-02T19:15:00Z,32,27374,Moreirense FC,4-2-3-1,away,HOME_TEAM,3,1,29.0,2.0,10.0,16.0,10.0,4.0,0,3,0,0.0,4.0,3.0,1.0,15.0,1,3
503740,2025-05-03T14:30:00Z,32,1911,CD Nacional,5-4-1,home,AWAY_TEAM,1,2,50.0,6.0,16.0,13.0,9.0,2.0,0,2,0,1.0,17.0,1.0,10.0,20.0,1,2
503740,2025-05-03T14:30:00Z,32,1911,Vitória SC,4-2-3-1,away,AWAY_TEAM,1,2,50.0,3.0,12.0,18.0,11.0,1.0,0,3,0,0.0,8.0,3.0,4.0,18.0,2,1
503746,2025-05-03T14:30:00Z,32,4171,SC Farense,4-1-2-1-2,home,HOME_TEAM,2,1,59.0,4.0,21.0,19.0,4.0,4.0,0,7,0,3.0,17.0,8.0,3.0,30.0,2,1
503746,2025-05-03T14:30:00Z,32,4171,FC Famalicão,4-2-3-1,away,HOME_TEAM,2,1,41.0,10.0,19.0,25.0,8.0,0.0,1,3,0,6.0,9.0,4.0,0.0,26.0,1,2
503742,2025-05-03T17:00:00Z,32,14901,Sporting Clube de Braga,4-2-3-1,home,DRAW,1,1,66.0,8.0,16.0,16.0,3.0,1.0,0,0,0,2.0,15.0,4.0,7.0,23.0,1,1
503742,2025-05-03T17:00:00Z,32,14901,CD Santa Clara,3-4-3,away,DRAW,1,1,34.0,0.0,15.0,17.0,13.0,1.0,0,6,0,3.0,5.0,3.0,1.0,19.0,1,1
503739,2025-05-03T19:30:00Z,32,5026,GD Estoril Praia,3-5-2,home,AWAY_TEAM,1,2,48.0,2.0,12.0,12.0,7.0,0.0,0,2,0,2.0,8.0,3.0,4.0,19.0,1,2
503739,2025-05-03T19:30:00Z,32,5026,Sport Lisboa e Benfica,4-2-3-1,away,AWAY_TEAM,1,2,52.0,4.0,9.0,12.0,8.0,3.0,0,2,0,2.0,10.0,4.0,5.0,12.0,2,1
503745,2025-05-04T17:00:00Z,32,1032,FC Arouca,4-2-3-1,home,DRAW,0,0,60.0,5.0,8.0,8.0,5.0,2.0,0,2,0,0.0,7.0,0.0,6.0,9.0,0,0
503745,2025-05-04T17:00:00Z,32,1032,Casa Pia AC,3-4-3,away,DRAW,0,0,40.0,0.0,8.0,10.0,13.0,0.0,1,6,0,0.0,2.0,0.0,2.0,14.0,0,0
503738,2025-05-04T19:30:00Z,32,44666,Sporting Clube de Portugal,3-4-2-1,home,HOME_TEAM,2,1,67.0,9.0,12.0,12.0,1.0,1.0,0,3,0,0.0,13.0,4.0,7.0,32.0,2,1
503738,2025-05-04T19:30:00Z,32,44666,Gil Vicente FC,4-2-3-1,away,HOME_TEAM,2,1,33.0,2.0,9.0,13.0,17.0,3.0,0,3,0,2.0,1.0,1.0,0.0,15.0,1,2
503741,2025-05-05T18:30:00Z,32,689,Rio Ave FC,4-2-3-1,home,HOME_TEAM,2,0,52.0,5.0,17.0,19.0,5.0,4.0,0,4,0,3.0,18.0,7.0,7.0,16.0,2,0
503741,2025-05-05T18:30:00Z,32,689,CF Estrela da Amadora,4-3-3,away,HOME_TEAM,2,0,48.0,3.0,15.0,21.0,10.0,4.0,0,6,0,5.0,6.0,3.0,2.0,22.0,0,2
503744,2025-05-05T19:15:00Z,32,2605,AVS,4-2-3-1,home,AWAY_TEAM,1,2,45.0,4.0,17.0,10.0,8.0,2.0,0,4,0,0.0,9.0,6.0,3.0,25.0,1,2
503744,2025-05-05T19:15:00Z,32,2605,Boavista FC,4-2-3-1,away,AWAY_TEAM,1,2,55.0,5.0,9.0,19.0,5.0,1.0,0,2,0,5.0,11.0,2.0,6.0,19.0,2,1
503735,2025-05-10T14:30:00Z,33,1618,CD Santa Clara,3-4-3,home,HOME_TEAM,2,1,51.0,3.0,23.0,13.0,10.0,3.0,0,6,1,1.0,14.0,6.0,6.0,23.0,2,1
503735,2025-05-10T14:30:00Z,33,1618,FC Famalicão,4-2-3-1,away,HOME_TEAM,2,1,49.0,6.0,13.0,26.0,13.0,0.0,1,2,0,4.0,8.0,2.0,1.0,27.0,1,2
503736,2025-05-10T14:30:00Z,33,1568,CD Nacional,4-2-3-1,home,DRAW,3,3,53.0,4.0,9.0,16.0,6.0,1.0,0,1,0,4.0,12.0,3.0,5.0,23.0,3,3
503736,2025-05-10T14:30:00Z,33,1568,Rio Ave FC,4-2-3-1,away,DRAW,3,3,47.0,5.0,13.0,10.0,10.0,3.0,0,4,0,1.0,12.0,8.0,1.0,18.0,3,3
503737,2025-05-10T17:00:00Z,33,63478,Sport Lisboa e Benfica,4-3-3,home,DRAW,1,1,60.0,6.0,24.0,14.0,5.0,1.0,0,4,0,3.0,13.0,1.0,5.0,27.0,1,1
503737,2025-05-10T17:00:00Z,33,63478,Sporting Clube de Portugal,3-4-2-1,away,DRAW,1,1,40.0,2.0,13.0,25.0,11.0,1.0,0,2,0,2.0,7.0,4.0,2.0,11.0,1,1
503730,2025-05-10T19:30:00Z,33,1342,Casa Pia AC,3-4-3,home,HOME_TEAM,2,1,47.0,2.0,18.0,16.0,12.0,2.0,0,0,0,5.0,6.0,3.0,2.0,20.0,2,1
503730,2025-05-10T19:30:00Z,33,1342,Sporting Clube de Braga,4-2-3-1,away,HOME_TEAM,2,1,53.0,7.0,13.0,20.0,3.0,3.0,0,0,0,1.0,20.0,6.0,9.0,19.0,1,2
503731,2025-05-10T19:30:00Z,33,6819,Gil Vicente FC,4-2-3-1,home,DRAW,1,1,51.0,4.0,18.0,14.0,7.0,0.0,0,1,0,4.0,12.0,5.0,5.0,18.0,1,1
503731,2025-05-10T19:30:00Z,33,6819,FC Arouca,4-2-3-1,away,DRAW,1,1,49.0,1.0,14.0,18.0,9.0,0.0,0,3,0,4.0,9.0,5.0,3.0,10.0,1,1
503734,2025-05-11T14:30:00Z,33,6728,CF Estrela da Amadora,4-2-3-1,home,AWAY_TEAM,0,1,48.0,1.0,10.0,11.0,15.0,1.0,0,0,0,0.0,11.0,2.0,5.0,16.0,0,1
503734,2025-05-11T14:30:00Z,33,6728,AVS,4-2-3-1,away,AWAY_TEAM,0,1,52.0,6.0,9.0,11.0,13.0,2.0,0,3,0,3.0,15.0,1.0,9.0,26.0,1,0
503729,2025-05-11T17:00:00Z,33,1472,Moreirense FC,4-2-3-1,home,DRAW,2,2,39.0,2.0,20.0,19.0,11.0,3.0,0,4,0,3.0,6.0,4.0,2.0,23.0,2,2
503729,2025-05-11T17:00:00Z,33,1472,GD Estoril Praia,3-4-3,away,DRAW,2,2,61.0,7.0,17.0,23.0,6.0,2.0,0,4,0,2.0,7.0,5.0,1.0,22.0,2,2
503732,2025-05-11T17:00:00Z,33,20226,Vitória SC,4-2-3-1,home,AWAY_TEAM,1,2,64.0,16.0,12.0,7.0,4.0,1.0,0,4,0,1.0,11.0,3.0,8.0,24.0,1,2
503732,2025-05-11T17:00:00Z,33,20226,SC Farense,5-3-2,away,AWAY_TEAM,1,2,36.0,3.0,5.0,13.0,14.0,2.0,0,4,0,2.0,6.0,3.0,3.0,12.0,2,1
503733,2025-05-11T19:30:00Z,33,14860,Boavista FC,4-2-3-1,home,AWAY_TEAM,1,2,44.0,0.0,11.0,18.0,6.0,11.0,0,3,1,5.0,7.0,4.0,1.0,18.0,1,2
503733,2025-05-11T19:30:00Z,33,14860,FC Porto,3-4-3,away,AWAY_TEAM,1,2,56.0,4.0,17.0,22.0,4.0,1.0,0,1,1,3.0,14.0,7.0,5.0,13.0,2,1
503721,2025-05-16T18:00:00Z,34,909,Rio Ave FC,4-1-4-1,home,DRAW,1,1,59.0,6.0,11.0,10.0,4.0,2.0,0,1,0,3.0,6.0,3.0,1.0,23.0,1,1
503721,2025-05-16T18:00:00Z,34,909,Gil Vicente FC,4-2-3-1,away,DRAW,1,1,41.0,7.0,8.0,13.0,3.0,2.0,0,0,0,2.0,11.0,3.0,4.0,16.0,1,1
503724,2025-05-16T18:00:00Z,34,4130,FC Famalicão,4-2-3-1,home,HOME_TEAM,2,1,56.0,13.0,14.0,15.0,6.0,1.0,0,2,0,1.0,20.0,4.0,10.0,18.0,2,1
503724,2025-05-16T18:00:00Z,34,4130,Casa Pia AC,3-4-3,away,HOME_TEAM,2,1,44.0,4.0,15.0,15.0,12.0,0.0,0,6,0,2.0,4.0,2.0,2.0,21.0,1,2
503719,2025-05-17T17:00:00Z,34,2386,GD Estoril Praia,3-4-2-1,home,HOME_TEAM,4,0,47.0,4.0,16.0,16.0,8.0,0.0,0,2,0,3.0,9.0,6.0,3.0,15.0,4,0
503719,2025-05-17T17:00:00Z,34,2386,CF Estrela da Amadora,4-3-3,away,HOME_TEAM,4,0,53.0,4.0,12.0,16.0,7.0,4.0,0,2,0,2.0,8.0,3.0,2.0,20.0,0,4
503722,2025-05-17T17:00:00Z,34,49155,Sporting Clube de Portugal,3-4-2-1,home,HOME_TEAM,2,0,56.0,7.0,14.0,20.0,3.0,1.0,0,3,0,0.0,17.0,8.0,7.0,10.0,2,0
503722,2025-05-17T17:00:00Z,34,49155,Vitória SC,4-2-3-1,away,HOME_TEAM,2,0,44.0,1.0,18.0,15.0,11.0,2.0,0,4,0,6.0,3.0,0.0,3.0,13.0,0,2
503723,2025-05-17T17:00:00Z,34,20198,Sporting Clube de Braga,4-2-3-1,home,DRAW,1,1,48.0,6.0,16.0,9.0,11.0,0.0,0,3,1,1.0,19.0,9.0,6.0,13.0,1,1
503723,2025-05-17T17:00:00Z,34,20198,Sport Lisboa e Benfica,4-3-3,away,DRAW,1,1,52.0,6.0,6.0,16.0,7.0,3.0,0,2,0,8.0,14.0,2.0,7.0,22.0,1,1
503725,2025-05-17T17:00:00Z,34,34674,FC Porto,3-4-3,home,HOME_TEAM,3,0,55.0,2.0,8.0,12.0,5.0,2.0,0,1,0,5.0,11.0,5.0,4.0,16.0,3,0
503725,2025-05-17T17:00:00Z,34,34674,CD Nacional,5-4-1,away,HOME_TEAM,3,0,45.0,8.0,11.0,10.0,5.0,1.0,0,6,1,2.0,10.0,5.0,5.0,11.0,0,3
503726,2025-05-17T17:00:00Z,34,2247,AVS,4-2-3-1,home,AWAY_TEAM,0,3,44.0,3.0,23.0,13.0,11.0,2.0,0,6,1,7.0,9.0,3.0,4.0,18.0,0,3
503726,2025-05-17T17:00:00Z,34,2247,Moreirense FC,4-2-3-1,away,AWAY_TEAM,0,3,56.0,4.0,10.0,25.0,9.0,3.0,0,3,0,3.0,15.0,10.0,4.0,21.0,3,0
503727,2025-05-17T17:00:00Z,34,2911,FC Arouca,4-2-3-1,home,HOME_TEAM,4,1,55.0,2.0,14.0,14.0,12.0,4.0,0,1,0,3.0,12.0,6.0,5.0,21.0,4,1
503727,2025-05-17T17:00:00Z,34,2911,Boavista FC,4-2-3-1,away,HOME_TEAM,4,1,45.0,11.0,13.0,18.0,8.0,1.0,0,2,0,2.0,11.0,4.0,5.0,19.0,1,4
503728,2025-05-17T17:00:00Z,34,5954,SC Farense,4-1-3-2,home,AWAY_TEAM,1,2,61.0,3.0,13.0,19.0,13.0,0.0,0,2,0,5.0,9.0,4.0,4.0,35.0,1,2
503728,2025-05-17T17:00:00Z,34,5954,CD Santa Clara,4-3-3,away,AWAY_TEAM,1,2,39.0,6.0,19.0,13.0,11.0,0.0,0,5,0,3.0,15.0,5.0,7.0,15.0,2,1
